input,asset_id,card_name,alt_url,alt_public_url,year,set,card_number,subject,variety,grading_company,grade,pop_at_grade,company_total_pop,index_total_pop,index_transaction_count,num_sales,last_sale_price,last_sale_date,last_sale_source,avg_last_3_sales,highest_sale,lowest_sale,scraped_at,listing_source,listing_grade,listing_grading_company,listing_price,listing_url,clean_last_sale_price,clean_last_sale_date,clean_last_sale_source,outliers_excluded,price_chg_30d_pct,price_chg_90d_pct,price_chg_1y_pct,mkt_cap_chg_30d_pct,volume_30d,volume_90d,volume_1y,pop_30d_ago,pop_chg_30d,median_last_3,sales_first_date,sales_total,history_days
asset:49f08936-9b63-4a55-80c0-e380062890bb,49f08936-9b63-4a55-80c0-e380062890bb,2017 Best Pokemon the of XY Lugia #102,https://alt.xyz/research/49f08936-9b63-4a55-80c0-e380062890bb,https://alt.xyz/itm/b8f32f8d-f7a5-432c-ac10-753c38a3def0/external,2017,Best,102,Lugia,Pokemon the  of XY,PSA,10.0,290,367,515,,83,186.5,2026-08-29,eBay,193.67,420.69,31.0,2026-09-13T16:44:53,,,,,,186.5,2026-08-29,eBay,1,-45.21,-45.21,159.33,,4,5,29,,,194.5,2021-10-21,80,1
asset:49f12430-e140-4b16-8971-5658a4fdfed1,49f12430-e140-4b16-8971-5658a4fdfed1,2016 Pokemon XY Evolutions Reverse Holo Electabuzz #41,https://alt.xyz/research/49f12430-e140-4b16-8971-5658a4fdfed1,https://alt.xyz/itm/4ef4ba14-a225-432d-9158-d93b7da1f866/external,2016,Pokemon XY Evolutions,41,Electabuzz,Reverse Holo,PSA,10.0,97,727,,,65,445.0,2026-09-09,eBay,426.67,445.0,24.0,2026-09-10T22:26:36,,,,,,140,2026-01-30,eBay,4,,,,,0,0,3,,,,2021-09-30,61,1
asset:49f22bc4-c13b-47ff-b136-36ccc1e2f56c,49f22bc4-c13b-47ff-b136-36ccc1e2f56c,2000 Pokemon Gym Challenge Sabrina #110,https://alt.xyz/research/49f22bc4-c13b-47ff-b136-36ccc1e2f56c,,2000,Pokemon Gym Challenge,110,Sabrina,,PSA,10.0,21,150,,,7,74.99,2025-06-08,eBay,83.33,100.02,25.26,2026-09-10T23:10:29,,,,,,74.99,2025-06-08,eBay,0,,,,,0,0,0,,,,2021-12-27,7,1
asset:49f4e2be-0639-4f3b-9f34-3212b19b724a,49f4e2be-0639-4f3b-9f34-3212b19b724a,1999 Pokemon Jungle 1st Edition Snorlax #27,https://alt.xyz/research/49f4e2be-0639-4f3b-9f34-3212b19b724a,https://alt.xyz/itm/8c13f911-3705-483f-81b8-f4e1201a8353/external,1999,Pokemon Jungle,27,Snorlax,1st Edition,PSA,10.0,395,2776,3419,,228,1984.67,2026-08-30,eBay,2050.89,3918.0,134.99,2026-09-12T09:49:44,,,,,,1984.67,2026-08-30,eBay,0,-0.77,16.75,65.39,,4,15,47,,,1984.67,2022-01-17,187,1
asset:49f525c3-22f9-4703-adfa-d6c16aa90450,49f525c3-22f9-4703-adfa-d6c16aa90450,2003 Pokemon Ex Ruby and Sapphire Reverse Holo Delcatty #29,https://alt.xyz/research/49f525c3-22f9-4703-adfa-d6c16aa90450,,2003,Pokemon Ex Ruby and Sapphire,29,Delcatty,Reverse Holo,PSA,10.0,4,62,,,3,198.0,2025-07-20,PWCC Weekly Auctions,184.3,299.0,55.91,2026-09-10T23:42:58,,,,,,198,2025-07-20,PWCC Weekly Auctions,0,,,,,0,0,0,,,,2021-10-10,3,1
asset:49fdb765-0aec-46dd-a525-4d6b2c1e124e,49fdb765-0aec-46dd-a525-4d6b2c1e124e,2022 Pokemon Start Deck 100 Japanese Raikou V #137,https://alt.xyz/research/49fdb765-0aec-46dd-a525-4d6b2c1e124e,,2022,Pokemon Start Deck 100 Japanese,137,Raikou V,,PSA,10.0,,,47,,0,,,,,,,2026-09-13T11:45:45,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:49fdecec-2061-4175-abe7-d2207aeca13c,49fdecec-2061-4175-abe7-d2207aeca13c,2003 Pokemon Advanced Seviper #72,https://alt.xyz/research/49fdecec-2061-4175-abe7-d2207aeca13c,,2003,Pokemon Advanced,72,Seviper,,PSA,10.0,3,7,,,3,99.0,2026-03-04,eBay,59.0,99.0,18.0,2026-09-11T00:45:22,,,,,,99,2026-03-04,eBay,0,,,,,0,0,2,,,,2025-03-30,3,1
asset:49fed11a-8032-4a76-949e-5244a3e5a58a,49fed11a-8032-4a76-949e-5244a3e5a58a,2020 Pokemon Sword and Shield Black Star Promo Pin Collection Holo Morpeko #SWSH031,https://alt.xyz/research/49fed11a-8032-4a76-949e-5244a3e5a58a,https://alt.xyz/itm/e68fb315-411e-45c4-8cfe-75ccb6df16a0/external,2020,Pokemon Sword and Shield Black Star Promo,SWSH031,Morpeko,Pin Collection Holo,PSA,10.0,21,196,,,11,100.0,2025-12-01,eBay,58.87,100.0,14.99,2026-09-10T22:52:07,,,,,,100,2025-12-01,eBay,0,,,,,0,0,1,,,,2021-10-30,11,1
asset:49fed333-8101-4398-aaa5-01914b4fdfd8,49fed333-8101-4398-aaa5-01914b4fdfd8,2024 Pokemon Scarlet and Violet Surging Sparks Ultra Rare Clemont's Quick Wit #229,https://alt.xyz/research/49fed333-8101-4398-aaa5-01914b4fdfd8,https://alt.xyz/itm/386426ca-4172-420d-a424-c767bc44f671/external,2024,Pokemon Scarlet and Violet Surging Sparks,229,Clemont's Quick Wit,Ultra Rare,PSA,10.0,133,506,,,49,48.0,2026-08-02,eBay,38.0,49.0,11.38,2026-09-10T22:34:20,,,,,,48,2026-08-02,eBay,0,,0.03,34.62,,0,4,19,,,35,2024-12-05,49,1
asset:49ffe8a2-d05d-4442-bb18-65acbc4f4520,49ffe8a2-d05d-4442-bb18-65acbc4f4520,2025 Pokemon Inferno X Japanese Art Rare Dewgong #084,https://alt.xyz/research/49ffe8a2-d05d-4442-bb18-65acbc4f4520,https://alt.xyz/itm/9f05857d-9fc4-4770-bb39-de4e315e441c/external,2025,Pokemon Inferno X Japanese,084,Dewgong,Art Rare,PSA,10.0,6968,9668,,,140,32.01,2026-09-08,eBay,33.58,80.0,22.0,2026-09-10T21:46:24,,,,,,32.01,2026-09-08,eBay,0,-19.98,-19.98,,,12,40,140,,,32.01,2025-11-20,140,1
asset:4a00447b-0b1c-4082-a582-e4664ef3bfe1,4a00447b-0b1c-4082-a582-e4664ef3bfe1,2023 Scarlet & Violet - Sv1fr - French Gardevoir Ex #245,https://alt.xyz/research/4a00447b-0b1c-4082-a582-e4664ef3bfe1,,2023,Scarlet & Violet - Sv1fr - French,245,Gardevoir Ex,,PSA,10.0,57,193,194,,0,,,,,,,2026-09-13T11:14:06,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a01f7c6-20be-461b-8a53-aa45746dbd5d,4a01f7c6-20be-461b-8a53-aa45746dbd5d,2018 Ultra Pokemon Gx Shiny Cynthia #132,https://alt.xyz/research/4a01f7c6-20be-461b-8a53-aa45746dbd5d,https://alt.xyz/itm/e517e6b9-9b44-4421-8fe4-b1c77d80e8fa/external,2018,Ultra,132,Cynthia,Pokemon Gx  Shiny,PSA,10.0,24,60,,,10,160.0,2026-05-15,eBay,131.56,160.0,26.4,2026-09-10T23:54:40,,,,,,160,2026-05-15,eBay,0,,,88.24,,0,0,2,,,160,2021-08-27,9,1
asset:4a038392-4c64-4df9-8915-3ccc5dcecdb0,4a038392-4c64-4df9-8915-3ccc5dcecdb0,2019 Pokemon Sun and Moon Hidden Fates Shiny Vault Holo Magnemite #SV27,https://alt.xyz/research/4a038392-4c64-4df9-8915-3ccc5dcecdb0,https://alt.xyz/itm/a2832d98-a16d-498d-98ce-a1ec61b30f59/external,2019,Pokemon Sun and Moon Hidden Fates,SV27,Magnemite,Shiny Vault Holo,PSA,10.0,1371,2207,,,581,59.0,2026-09-09,PWCC Fixed Price,53.0,99.99,6.5,2026-09-10T22:06:19,,,,,,59,2026-09-09,PWCC Fixed Price,0,3.28,0.02,100.08,,5,19,63,,,50,2023-09-14,192,1
asset:4a03acff-ade7-43d5-b5b4-e9b925d59227,4a03acff-ade7-43d5-b5b4-e9b925d59227,2012 Pokemon Black and White Dark Explorers Promos Espeon #48108,https://alt.xyz/research/4a03acff-ade7-43d5-b5b4-e9b925d59227,https://alt.xyz/itm/d1bb907f-390e-463c-8ca2-5b86260a5a2e/external,2012,Pokemon Black and White Dark Explorers Promos,48108,Espeon,,PSA,10.0,12,344,350,,4,4469.52,2026-08-18,eBay,2591.36,4469.52,254.57,2026-09-13T17:37:01,,,,,,4469.52,2026-08-18,eBay,0,,46.54,,,1,1,2,,,4469.52,2023-02-06,4,1
asset:4a065b56-c47d-4820-9530-8325200f3a66,4a065b56-c47d-4820-9530-8325200f3a66,2003 Pokemon Ex Sandstorm Holo Armaldo #1,https://alt.xyz/research/4a065b56-c47d-4820-9530-8325200f3a66,,2003,Pokemon Ex Sandstorm,1,Armaldo,Holo,PSA,10.0,26,504,,,11,1600.0,2026-08-22,eBay,1477.0,1600.0,142.5,2026-09-10T22:33:45,,,,,,375,2025-07-24,eBay,4,,,,,0,0,0,,,,2023-03-24,7,1
asset:4a073cb5-53c0-4d54-a788-246e65ce16b4,4a073cb5-53c0-4d54-a788-246e65ce16b4,2019 Pokemon Sun and Moon Unified Minds Mawile Gx #141,https://alt.xyz/research/4a073cb5-53c0-4d54-a788-246e65ce16b4,,2019,Pokemon Sun and Moon Unified Minds,141,Mawile Gx,,PSA,10.0,90,155,,,21,26.0,2025-08-20,eBay,38.66,70.0,16.5,2026-09-10T23:08:15,,,,,,26,2025-08-20,eBay,0,,,,,0,0,0,,,,2021-03-03,21,1
asset:4a0841a9-c140-479c-b1a9-f3c4ec3d6a07,4a0841a9-c140-479c-b1a9-f3c4ec3d6a07,2000 Pokemon Movie Foilboard the First Temple #32,https://alt.xyz/research/4a0841a9-c140-479c-b1a9-f3c4ec3d6a07,https://alt.xyz/itm/acd90030-88ef-4cec-86b5-1ac3a1561ca7/external,2000,Pokemon Movie Foilboard,32,the First Temple,,PSA,10.0,6,20,,,2,68.85,2024-12-09,eBay,84.42,100.0,68.85,2026-09-11T00:20:08,,,,,,68.85,2024-12-09,eBay,0,,,,,0,0,0,,,,2024-09-20,2,1
asset:4a08ebe9-5274-4850-b451-d6efe51dba38,4a08ebe9-5274-4850-b451-d6efe51dba38,2023 Pokemon Scarlet and Violet Black Star Promo 151 Elite Trainer Box Snorlax #051,https://alt.xyz/research/4a08ebe9-5274-4850-b451-d6efe51dba38,https://alt.xyz/itm/2755df10-8686-4f9a-8e67-709beb776501/external,2023,Pokemon Scarlet and Violet Black Star Promo,051,Snorlax,151 Elite Trainer Box,PSA,10.0,11571,40017,51399,,3217,240.0,2026-09-11,eBay,229.33,1220.0,12.0,2026-09-12T09:27:39,,,,,,240,2026-09-11,eBay,0,-18,,,,78,197,197,,,225.5,2026-06-23,197,1
asset:4a0992d9-ef73-4a15-a3fb-1063b57a043f,4a0992d9-ef73-4a15-a3fb-1063b57a043f,2023 Pokemon Scarlet and Violet Scarlet Ex Indonesian Koraidon Ex Ur #106,https://alt.xyz/research/4a0992d9-ef73-4a15-a3fb-1063b57a043f,,2023,Pokemon Scarlet and Violet Scarlet Ex Indonesian,106,Koraidon Ex Ur,,PSA,10.0,2,2,,,0,,,,,,,2026-09-11T01:09:22,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a09de21-12e5-4b7b-870d-8c9c17d9faca,4a09de21-12e5-4b7b-870d-8c9c17d9faca,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese Art Rare Wartortle #171,https://alt.xyz/research/4a09de21-12e5-4b7b-870d-8c9c17d9faca,https://alt.xyz/itm/da2f5045-7dd4-4cc7-8a1c-301d6e942cbd/external,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Japanese,171,Wartortle,Art Rare,PSA,10.0,15915,22776,,,2353,89.0,2026-09-09,eBay,86.33,255.0,9.5,2026-09-10T21:40:15,,,,,,89,2026-09-09,eBay,0,-10.52,-6.59,,,48,118,187,,,85,2026-05-10,187,1
asset:4a0c8976-6fd9-461d-80c6-4558c7d65e16,4a0c8976-6fd9-461d-80c6-4558c7d65e16,2017 Pokemon Sun and Moon Burning Shadows Scolipede #58,https://alt.xyz/research/4a0c8976-6fd9-461d-80c6-4558c7d65e16,,2017,Pokemon Sun and Moon Burning Shadows,58,Scolipede,,PSA,10.0,1,2,,,0,,,,,,,2026-09-11T00:59:39,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a0d4521-fcb4-4540-8ca6-1a695dabb369,4a0d4521-fcb4-4540-8ca6-1a695dabb369,2023 Pokemon Scarlet and Violet 151 Illustration Rare Omanyte #180,https://alt.xyz/research/4a0d4521-fcb4-4540-8ca6-1a695dabb369,https://alt.xyz/itm/1a325ec6-b4fc-4b2c-a15b-d602e97e25df/external,2023,Pokemon Scarlet and Violet 151,180,Omanyte,Illustration Rare,PSA,10.0,1570,5009,,,588,135.0,2026-09-05,eBay,145.83,227.68,14.5,2026-09-10T21:55:57,,,,,,135,2026-09-05,eBay,0,-9.1,-6.75,,,10,35,193,,,149.99,2025-09-25,193,1
asset:4a0e8fb6-869f-4a2d-a53c-700c80506510,4a0e8fb6-869f-4a2d-a53c-700c80506510,2024 Pokemon Collect 151 Simplified Chinese Special Art Rare Holo Alakazam Ex #189,https://alt.xyz/research/4a0e8fb6-869f-4a2d-a53c-700c80506510,https://alt.xyz/itm/98efebfb-aeda-415d-bbc4-e66f90f6c8fa/external,2024,Pokemon Collect 151 Simplified Chinese,189,Alakazam Ex,Special Art Rare Holo,PSA,10.0,450,567,1015,,19,59.0,2026-05-21,eBay,58.0,118.0,44.33,2026-09-12T10:09:23,,,,,,59,2026-05-21,eBay,0,,,,,0,0,19,,,59,2025-10-18,19,1
asset:4a10c9d2-7092-45e9-a686-9cc4bc7348a2,4a10c9d2-7092-45e9-a686-9cc4bc7348a2,2023 Pokemon Scarlet and Violet Paradox Rift Reverse Foil Tinkaton U #85,https://alt.xyz/research/4a10c9d2-7092-45e9-a686-9cc4bc7348a2,,2023,Pokemon Scarlet and Violet Paradox Rift Reverse Foil,85,Tinkaton U,,PSA,10.0,1,4,,,0,,,,,,,2026-09-11T00:51:17,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a110107-8331-4013-b1ed-2c85a6d1c7b9,4a110107-8331-4013-b1ed-2c85a6d1c7b9,2019 Pokemon Sun and Moon Tag Team Gx All Stars Japanese Mirror Holo Cleffa #96,https://alt.xyz/research/4a110107-8331-4013-b1ed-2c85a6d1c7b9,https://alt.xyz/itm/ba024085-0324-4d3c-83d7-3653a0b0993e/external,2019,Pokemon Sun and Moon Tag Team Gx All Stars,96,Cleffa,Japanese Mirror Holo,PSA,10.0,28,32,,,4,56.0,2026-09-06,eBay,56.0,56.0,49.99,2026-09-10T23:57:07,,,,,,56,2026-09-06,eBay,0,,0,12.02,,2,2,3,,,56,2025-07-10,4,1
asset:4a11a219-4657-410b-b1a1-bb99977965c5,4a11a219-4657-410b-b1a1-bb99977965c5,2005 Pokemon Ex Unseen Forces Reverse Holo Pupitar #70,https://alt.xyz/research/4a11a219-4657-410b-b1a1-bb99977965c5,,2005,Pokemon Ex Unseen Forces,70,Pupitar,Reverse Holo,PSA,10.0,9,73,,,12,1130.0,2026-08-16,eBay,1629.67,2499.0,39.77,2026-09-10T23:32:28,,,,,,1130,2026-08-16,eBay,2,,211.72,,,1,1,5,,,1130,2021-11-21,9,1
asset:4a129ce0-ecfe-4c58-9e15-cdc252040fc8,4a129ce0-ecfe-4c58-9e15-cdc252040fc8,2015 Black Star Promos - XY English Hoopa-Ex Legendary Collection Latios #XY79,https://alt.xyz/research/4a129ce0-ecfe-4c58-9e15-cdc252040fc8,,2015,Black Star Promos - XY,XY79,Latios,English Hoopa-Ex Legendary Collection,PSA,10.0,2,1376,1524,,1,1500.0,2021-12-27,PWCC Fixed Price,1500.0,1500.0,1500.0,2026-09-12T10:01:21,,,,,,1500,2021-12-27,PWCC Fixed Price,0,,,,,0,0,0,,,,2021-12-27,1,1
asset:4a1329cb-eb38-4617-99ca-f4df69ed18d6,4a1329cb-eb38-4617-99ca-f4df69ed18d6,2020 Pokemon Sword and Shield Vivid Voltage Togekiss V #140,https://alt.xyz/research/4a1329cb-eb38-4617-99ca-f4df69ed18d6,https://alt.xyz/itm/5e21bd77-daf1-4131-b658-998c14fe83fa/external,2020,Pokemon Sword and Shield Vivid Voltage,140,Togekiss V,,PSA,10.0,438,672,,,209,40.0,2026-09-08,eBay,40.0,46.01,4.25,2026-09-10T22:18:33,,,,,,40,2026-09-08,eBay,1,5.26,0.03,60.06,,1,7,30,,,40,2022-03-20,190,1
asset:4a132abf-53fb-408a-809d-5c1ba6552906,4a132abf-53fb-408a-809d-5c1ba6552906,2001 Pokemon Expedition Japanese Holo 1st Edition Typhlosion #106,https://alt.xyz/research/4a132abf-53fb-408a-809d-5c1ba6552906,https://alt.xyz/itm/4aae48a4-ef9b-48ab-b5a4-fb99c54e5868/external,2001,Pokemon Expedition Japanese,106,Typhlosion,Holo 1st Edition,PSA,10.0,366,938,,,140,950.0,2026-09-10,PWCC Fixed Price,981.4,1325.0,89.0,2026-09-10T22:24:52,,,,,,950,2026-09-10,PWCC Fixed Price,0,-20.83,-26.36,287.76,,5,13,31,,,950,2021-02-20,140,1
asset:4a13d05d-d082-4f27-9e5e-c7a4fd719ee7,4a13d05d-d082-4f27-9e5e-c7a4fd719ee7,2023 Zenith Pokemon Sword and Shield Crown French Galarian Gallery Pikachu Ggh #GG30,https://alt.xyz/research/4a13d05d-d082-4f27-9e5e-c7a4fd719ee7,,2023,Zenith,GG30,Pikachu Ggh,Pokemon Sword and Shield Crown  French Galarian Gallery,PSA,10.0,,,1,,0,,,,,,,2026-09-13T16:24:11,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:4a150d63-6ca5-44a5-a899-b104050025e0,4a150d63-6ca5-44a5-a899-b104050025e0,2015 Pokemon XY Break Promo Japanese Battle Festa Pikachu #175,https://alt.xyz/research/4a150d63-6ca5-44a5-a899-b104050025e0,https://alt.xyz/itm/35c9a53b-dd80-4e1a-9024-f8037aafe219/external,2015,Pokemon XY Break Promo Japanese,175,Pikachu,Battle Festa,PSA,10.0,2133,3164,3288,,461,3750.0,2026-09-09,eBay,3811.67,6600.0,115.0,2026-09-12T09:50:07,,,,,,3750,2026-09-09,eBay,0,-15.29,-19.9,120.59,,8,40,136,,,3750,2025-05-09,173,1
asset:4a177408-2a02-4228-a74a-4e97187adad6,4a177408-2a02-4228-a74a-4e97187adad6,2000 Pokemon Gym Challenge Sabrina's Golduck #30,https://alt.xyz/research/4a177408-2a02-4228-a74a-4e97187adad6,,2000,Pokemon Gym Challenge,30,Sabrina's Golduck,,PSA,10.0,25,120,,,16,145.18,2025-10-24,eBay,77.06,145.18,19.58,2026-09-10T23:15:38,,,,,,145.18,2025-10-24,eBay,0,,,,,0,0,2,,,,2021-12-27,16,1
asset:4a198266-a4b7-45e3-8dbc-cecaf7f1f162,4a198266-a4b7-45e3-8dbc-cecaf7f1f162,2023 Pokemon Scarlet and Violet 151 Reverse Holo Chansey #113,https://alt.xyz/research/4a198266-a4b7-45e3-8dbc-cecaf7f1f162,,2023,Pokemon Scarlet and Violet 151,113,Chansey,Reverse Holo,PSA,10.0,35,76,,,24,265.0,2026-05-12,eBay,134.33,265.0,10.59,2026-09-10T23:41:14,,,,,,100,2026-04-24,eBay,1,,,122.22,,0,0,2,,,100,2024-02-02,22,1
asset:4a1ba27c-8d42-4935-91d7-9142ffc5cbc3,4a1ba27c-8d42-4935-91d7-9142ffc5cbc3,2007 Pokemon Secret Wonders French Blastoise Holo R #2,https://alt.xyz/research/4a1ba27c-8d42-4935-91d7-9142ffc5cbc3,,2007,Pokemon Secret Wonders French,2,Blastoise Holo R,,PSA,10.0,,,1,,0,,,,,,,2026-09-13T13:16:00,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:4a1c0db7-890a-4e95-8951-13d3d62ad70c,4a1c0db7-890a-4e95-8951-13d3d62ad70c,2013 Pokemon Black and White Legendary Treasures Charmander #17,https://alt.xyz/research/4a1c0db7-890a-4e95-8951-13d3d62ad70c,,2013,Pokemon Black and White Legendary Treasures,17,Charmander,,PSA,10.0,5,95,135,,3,130.0,2023-06-19,eBay,105.33,130.0,66.0,2026-09-13T11:20:46,,,,,,130,2023-06-19,eBay,0,,,,,0,0,0,,,,2021-12-26,3,1
asset:4a1c2004-fd1a-4a7a-98c8-57a53e297854,4a1c2004-fd1a-4a7a-98c8-57a53e297854,2002 Pokemon Neo Destiny Dratini #63,https://alt.xyz/research/4a1c2004-fd1a-4a7a-98c8-57a53e297854,,2002,Pokemon Neo Destiny,63,Dratini,,PSA,10.0,30,89,,,16,103.5,2026-07-26,eBay,147.2,172.5,22.72,2026-09-10T22:54:17,,,,,,103.5,2026-07-26,eBay,1,,-40,102.58,,0,1,2,,,103.5,2021-10-14,15,1
asset:4a1c4ee3-aa87-4047-8a11-52f8bad8cd87,4a1c4ee3-aa87-4047-8a11-52f8bad8cd87,2016 Pokemon Sun and Moon Black Star Promo Pokeball Collection Pikachu #SM157,https://alt.xyz/research/4a1c4ee3-aa87-4047-8a11-52f8bad8cd87,,2016,Pokemon Sun and Moon Black Star Promo,SM157,Pikachu,Pokeball Collection,PSA,10.0,28,359,484,,5,3592.43,2026-05-30,eBay,1408.85,3592.43,135.37,2026-09-13T17:02:05,,,,,,3592.43,2026-05-30,eBay,0,,,,,0,0,2,,,3592.43,2021-12-14,5,1
asset:4a1c9cbb-fabb-4ea4-a531-861c2718304c,4a1c9cbb-fabb-4ea4-a531-861c2718304c,2023 Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese Sableye #291,https://alt.xyz/research/4a1c9cbb-fabb-4ea4-a531-861c2718304c,,2023,Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese,291,Sableye,,PSA,10.0,100,125,,,36,110.0,2026-09-02,eBay,75.33,110.0,13.5,2026-09-10T22:32:16,,,,,,110,2026-09-02,eBay,0,5.17,10.91,52.88,,1,1,6,,,61,2024-01-22,36,1
asset:4a1de690-9fa2-4a5f-8a02-1b8b097381f0,4a1de690-9fa2-4a5f-8a02-1b8b097381f0,2005 Pokemon Ex Unseen Forces Holo Elekid #23,https://alt.xyz/research/4a1de690-9fa2-4a5f-8a02-1b8b097381f0,,2005,Pokemon Ex Unseen Forces,23,Elekid,Holo,PSA,10.0,2,147,,,0,,,,,,,2026-09-10T23:16:50,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a1ff9d5-6c1e-423c-99c8-58d2bbc6d2a1,4a1ff9d5-6c1e-423c-99c8-58d2bbc6d2a1,2019 Pokemon Sun and Moon Miracle Twin Japanese Aerodactyl Gx #45,https://alt.xyz/research/4a1ff9d5-6c1e-423c-99c8-58d2bbc6d2a1,https://alt.xyz/itm/0969f04a-503e-4e0c-95f6-9190b5006d56/external,2019,Pokemon Sun and Moon Miracle Twin Japanese,45,Aerodactyl Gx,,PSA,10.0,102,155,,,37,49.99,2026-09-07,eBay,48.99,54.99,13.5,2026-09-10T22:32:50,,,,,,49.99,2026-09-07,eBay,0,-9.09,19.02,54.86,,6,9,25,,,49.99,2022-01-16,37,1
asset:4a23ce7e-bf9d-4e3e-ba62-0072670e52d0,4a23ce7e-bf9d-4e3e-ba62-0072670e52d0,2021 Pokemon Sword and Shield Strength Expansion Pack Eevee Heroes Mandarin Jolteon V Sr #79,https://alt.xyz/research/4a23ce7e-bf9d-4e3e-ba62-0072670e52d0,,2021,Pokemon Sword and Shield Strength Expansion Pack Eevee Heroes Mandarin,79,Jolteon V Sr,,PSA,10.0,,,2,,0,,,,,,,2026-09-13T12:53:03,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:4a256fa6-1953-4319-a84d-cc1e5b63950c,4a256fa6-1953-4319-a84d-cc1e5b63950c,2023 Pokemon Scarlet and Violet 151 French Arbok Ex Ur #185,https://alt.xyz/research/4a256fa6-1953-4319-a84d-cc1e5b63950c,,2023,Pokemon Scarlet and Violet 151 French,185,Arbok Ex Ur,,PSA,10.0,8,29,,,0,,,,,,,2026-09-11T00:16:37,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:4a2570bd-4179-4daa-8bdf-2176b3213b62,4a2570bd-4179-4daa-8bdf-2176b3213b62,2020 Pokemon Sword and Shield Hitmonlee #94,https://alt.xyz/research/4a2570bd-4179-4daa-8bdf-2176b3213b62,,2020,Pokemon Sword and Shield,94,Hitmonlee,,PSA,10.0,14,20,,,7,26.23,2023-10-05,eBay,16.24,55.0,7.5,2026-09-11T00:24:26,,,,,,26.23,2023-10-05,eBay,0,,,,,0,0,0,,,,2021-04-09,7,1
asset:4a265de0-4757-4c1f-bf73-10a72cdc7de6,4a265de0-4757-4c1f-bf73-10a72cdc7de6,2003 Pokemon Aquapolis German Reverse Holo Eevee #75,https://alt.xyz/research/4a265de0-4757-4c1f-bf73-10a72cdc7de6,,2003,Pokemon Aquapolis,75,Eevee,German Reverse Holo,PSA,10.0,,,2,,0,,,,,,,2026-09-13T12:32:10,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:4a26939b-5afb-4ac0-a25d-a327cc1ed04a,4a26939b-5afb-4ac0-a25d-a327cc1ed04a,2018 Pokemon Card Game Sun & Moon Sm-P Promos Japanese Pikachu Stamp [Pokemon Card Friendly Shop] P/(Retailer Purchase Campaign) #249SMP,https://alt.xyz/research/4a26939b-5afb-4ac0-a25d-a327cc1ed04a,,2018,Pokemon Card Game Sun & Moon Sm-P Promos Japanese,249SMP,Pikachu Stamp [Pokemon Card Friendly Shop] P/(Retailer Purchase Campaign),,PSA,10.0,,,4,,0,,,,,,,2026-09-13T12:21:42,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:4a269cc6-ffd7-4645-8b05-9eece7233794,4a269cc6-ffd7-4645-8b05-9eece7233794,2015 Pokemon Emerald Break 1st Edition Japanese Togekiss #38,https://alt.xyz/research/4a269cc6-ffd7-4645-8b05-9eece7233794,,2015,Pokemon Emerald Break 1st Edition Japanese,38,Togekiss,,PSA,10.0,12,14,,,6,165.0,2026-08-22,eBay,177.45,215.5,89.0,2026-09-11T00:24:38,,,,,,165,2026-08-22,eBay,0,14.58,85.39,,,4,5,6,,,165,2026-04-12,6,1
asset:4a26cbf1-f11b-476d-9a59-d825ecc4ac35,4a26cbf1-f11b-476d-9a59-d825ecc4ac35,2016 Pokemon XY Break Premium Champion Pack Japanese Kangaskhan Ex #093,https://alt.xyz/research/4a26cbf1-f11b-476d-9a59-d825ecc4ac35,https://alt.xyz/itm/7c5740ac-6f4a-4cf8-9b75-8c5ff5bcfc2a/external,2016,Pokemon XY Break Premium Champion Pack Japanese,093,Kangaskhan Ex,,PSA,10.0,42,57,,,8,80.0,2026-06-03,eBay,54.17,80.0,13.5,2026-09-10T23:59:25,,,,,,80,2026-06-03,eBay,0,,,,,0,0,2,,,74.5,2022-09-26,8,1
asset:4a299b90-7280-4d1b-ab1c-5e6f0b60c225,4a299b90-7280-4d1b-ab1c-5e6f0b60c225,2021 Pokemon Sword and Shield Blue Sky Stream Japanese Rayquaza V #046,https://alt.xyz/research/4a299b90-7280-4d1b-ab1c-5e6f0b60c225,https://alt.xyz/itm/c7625476-3930-45e6-aa6b-db757dad8706/external,2021,Pokemon Sword and Shield Blue Sky Stream Japanese,046,Rayquaza V,,PSA,10.0,344,393,1708,,43,79.0,2026-08-08,eBay,71.0,139.99,17.5,2026-09-12T09:59:11,,,,,,79,2026-08-08,eBay,0,,0,200,,0,1,19,,,69,2022-06-17,43,1
